;undefined;undefined;undefined
435;60;true;#000000
423;53;true;#000000
422;53;true;#000000
413;67;true;#000000
415;75;true;#000000
417;76;true;#000000
432;77;true;#000000
434;71;true;#000000
434;67;true;#000000
431;65;true;#000000
406;57;true;#000000
385;50;true;#000000
383;50;true;#000000
383;53;true;#000000
388;63;true;#000000
396;67;true;#000000
404;67;true;#000000
407;66;true;#000000
409;60;true;#000000
410;50;true;#000000
409;47;true;#000000
408;47;true;#000000
406;47;true;#000000
399;51;true;#000000
382;61;true;#000000
358;68;true;#000000
357;65;true;#000000
354;57;true;#000000
346;47;true;#000000
344;44;true;#000000
338;35;true;#000000
338;37;true;#000000
339;51;true;#000000
361;60;true;#000000
402;62;true;#000000
416;58;true;#000000
418;46;true;#000000
417;43;true;#000000
409;42;true;#000000
394;50;true;#000000
394;54;true;#000000
391;62;true;#000000
390;66;true;#000000
390;65;true;#000000
390;62;true;#000000
391;50;true;#000000
384;42;true;#000000
382;39;true;#000000
381;37;true;#000000
380;37;true;#000000
379;37;true;#000000
372;68;true;#000000
374;68;true;#000000
374;57;true;#000000
374;53;true;#000000
363;40;true;#000000
362;40;true;#000000
357;45;true;#000000
355;53;true;#000000
354;56;true;#000000
347;78;true;#000000
347;75;true;#000000
351;60;true;#000000
357;53;true;#000000
364;51;true;#000000
368;51;true;#000000
369;51;true;#000000
369;52;true;#000000
355;61;true;#000000
337;72;true;#000000
332;72;true;#000000
325;62;true;#000000
323;58;true;#000000
322;46;true;#000000
330;46;true;#000000
360;56;true;#000000
403;66;true;#000000
432;66;true;#000000
434;64;true;#000000
431;53;true;#000000
419;47;true;#000000
398;43;true;#000000
385;52;true;#000000
381;59;true;#000000
371;87;true;#000000
370;87;true;#000000
363;81;true;#000000
352;64;true;#000000
351;57;true;#000000
357;56;true;#000000
375;76;true;#000000
412;101;true;#000000
422;101;true;#000000
425;87;true;#000000
425;80;true;#000000
406;53;true;#000000
404;53;true;#000000
400;53;true;#000000
343;99;true;#000000
342;99;true;#000000
329;61;true;#000000
329;58;true;#000000
335;54;true;#000000
360;80;true;#000000
396;91;true;#000000
403;91;true;#000000
418;82;true;#000000
418;73;true;#000000
413;40;true;#000000
405;41;true;#000000
366;87;true;#000000
319;122;true;#000000
275;119;true;#000000
252;100;true;#000000
246;77;true;#000000
251;70;true;#000000
264;77;true;#000000
295;119;true;#000000
348;134;true;#000000
375;123;true;#000000
376;96;true;#000000
376;91;true;#000000
350;76;true;#000000
342;83;true;#000000
285;154;true;#000000
276;156;true;#000000
263;131;true;#000000
252;93;true;#000000
254;83;true;#000000
259;83;true;#000000
285;119;true;#000000
352;140;true;#000000
393;130;true;#000000
385;96;true;#000000
357;78;true;#000000
342;79;true;#000000
326;112;true;#000000
311;155;true;#000000
310;161;true;#000000
310;155;true;#000000
300;123;true;#000000
298;117;true;#000000
297;104;true;#000000
298;104;true;#000000
327;125;true;#000000
350;131;true;#000000
346;122;true;#000000
328;104;true;#000000
325;102;true;#000000
287;100;true;#000000
282;100;true;#000000
261;111;true;#000000
259;119;true;#000000
255;128;true;#000000
254;129;true;#000000
252;129;true;#000000
234;104;true;#000000
211;74;true;#000000
205;62;true;#000000
205;61;true;#000000
205;55;true;#000000
209;51;true;#000000
231;48;true;#000000
276;48;true;#000000
311;48;true;#000000
351;48;true;#000000
367;48;true;#000000
368;50;true;#000000
375;66;true;#000000
375;67;true;#000000
369;71;true;#000000
297;99;true;#000000
282;105;true;#000000
213;110;true;#000000
212;114;true;#000000
212;132;true;#000000
214;136;true;#000000
220;138;true;#000000
;undefined;undefined;undefined
224;92;false;#000000
222;92;true;#000000
210;92;true;#000000
204;92;true;#000000
192;94;true;#000000
184;98;true;#000000
183;99;true;#000000
179;107;true;#000000
179;117;true;#000000
177;121;true;#000000
176;121;true;#000000
177;121;true;#000000
232;117;false;#000000
231;117;true;#000000
230;117;true;#000000
219;121;true;#000000
212;124;true;#000000
202;129;true;#000000
;undefined;undefined;undefined
24;16;false;#000000
24;19;true;#000000
36;56;true;#000000
48;77;true;#000000
58;93;true;#000000
64;103;true;#000000
68;106;true;#000000
247;197;false;#000000
252;201;true;#000000
173;311;false;#000000
171;317;true;#000000
249;404;true;#000000
273;404;true;#000000
283;399;true;#000000
285;371;true;#000000
273;353;true;#000000
154;397;false;#000000
158;397;true;#000000
221;397;true;#000000
226;397;true;#000000
229;397;true;#000000
189;403;false;#000000
189;404;true;#000000
140;414;false;#000000
139;415;true;#000000
137;416;true;#000000
137;419;true;#000000
138;425;true;#000000
150;429;true;#000000
162;431;true;#000000
183;432;true;#000000
214;426;true;#000000
232;425;true;#000000
237;425;true;#000000
238;425;true;#000000
190;380;false;#000000
188;372;true;#000000
151;356;true;#000000
127;361;true;#000000
115;376;true;#000000
114;386;true;#000000
174;395;false;#000000
192;395;true;#000000
310;350;true;#000000
318;342;true;#000000
395;416;false;#000000
396;416;true;#000000
499;416;true;#000000
505;414;true;#000000
501;407;true;#000000
478;404;true;#000000
469;405;true;#000000
454;424;true;#000000
454;436;true;#000000
476;449;true;#000000
503;454;true;#000000
516;455;true;#000000
526;441;true;#000000
529;417;true;#000000
523;396;true;#000000
499;379;true;#000000
463;370;true;#000000
434;370;true;#000000
414;388;true;#000000
411;407;true;#000000
413;414;true;#000000
421;415;true;#000000
433;405;true;#000000
439;373;true;#000000
429;343;true;#000000
396;331;true;#000000
371;330;true;#000000
358;338;true;#000000
356;347;true;#000000
358;353;true;#000000
381;352;true;#000000
396;330;true;#000000
397;292;true;#000000
384;248;true;#000000
358;215;true;#000000
325;202;true;#000000
296;204;true;#000000
290;218;true;#000000
313;240;true;#000000
360;252;true;#000000
388;249;true;#000000
394;222;true;#000000
382;178;true;#000000
362;159;true;#000000
328;154;true;#000000
295;165;true;#000000
254;215;true;#000000
727;133;false;#000000
722;132;true;#000000
689;158;true;#000000
671;191;true;#000000
685;236;false;#000000
686;236;true;#000000
687;237;true;#000000
691;235;true;#000000
694;233;true;#000000
587;206;false;#000000
587;215;true;#000000
630;202;false;#000000
632;202;true;#000000
650;228;true;#000000
674;243;true;#000000
688;248;true;#000000
690;248;true;#000000
691;247;true;#000000
691;229;true;#000000
688;202;true;#000000
675;184;true;#000000
668;181;true;#000000
654;187;true;#000000
630;222;true;#000000
618;241;true;#000000
617;243;true;#000000
617;239;true;#000000
617;226;true;#000000
599;190;false;#000000
600;190;true;#000000
630;229;true;#000000
656;241;true;#000000
663;243;true;#000000
665;241;true;#000000
666;232;true;#000000
663;219;true;#000000
634;200;true;#000000
611;191;true;#000000
604;191;true;#000000
590;210;true;#000000
584;228;true;#000000
585;234;true;#000000
588;238;true;#000000
591;238;true;#000000
595;214;true;#000000
595;200;true;#000000
588;182;true;#000000
580;178;true;#000000
576;183;true;#000000
561;221;true;#000000
556;258;true;#000000
556;264;true;#000000
558;263;true;#000000
565;258;true;#000000
659;95;false;#000000
659;89;false;#000000
656;85;true;#000000
617;60;true;#000000
604;56;true;#000000
599;54;true;#000000
620;80;false;#000000
618;81;true;#000000
611;90;true;#000000
611;91;true;#000000
663;87;false;#000000
662;87;true;#000000
636;120;false;#000000
636;118;true;#000000
622;92;true;#000000
616;90;true;#000000
615;90;true;#000000
608;94;true;#000000
595;102;true;#000000
584;110;true;#000000
581;112;true;#000000
581;113;true;#000000
622;53;false;#000000
622;54;true;#000000
604;75;true;#000000
595;80;true;#000000
594;80;true;#000000
594;81;true;#000000
597;81;true;#000000
602;81;true;#000000
606;81;true;#000000
607;81;true;#000000
611;79;true;#000000
615;68;true;#000000
615;47;true;#000000
614;39;true;#000000
613;39;true;#000000
598;39;true;#000000
581;41;true;#000000
575;43;true;#000000
571;61;true;#000000
571;70;true;#000000
573;73;true;#000000
583;73;true;#000000
592;65;true;#000000
599;49;true;#000000
604;33;false;#000000
604;36;true;#000000
623;99;true;#000000
642;108;true;#000000
644;108;true;#000000
647;97;true;#000000
654;79;true;#000000
655;53;true;#000000
655;39;true;#000000
644;27;true;#000000
626;24;true;#000000
612;25;true;#000000
605;29;true;#000000
602;31;false;#000000
602;32;true;#000000
612;106;true;#000000
614;106;true;#000000
627;100;true;#000000
643;79;true;#000000
647;48;true;#000000
629;32;true;#000000
607;30;true;#000000
583;46;true;#000000
573;83;true;#000000
575;103;true;#000000
588;104;true;#000000
596;104;true;#000000
609;88;true;#000000
599;61;false;#000000
599;67;true;#000000
614;98;true;#000000
621;101;true;#000000
624;100;true;#000000
625;65;true;#000000
619;40;true;#000000
608;34;true;#000000
588;60;true;#000000
584;117;true;#000000
588;121;true;#000000
600;119;true;#000000
613;102;true;#000000
619;78;true;#000000
616;52;true;#000000
597;41;true;#000000
589;44;true;#000000
586;76;true;#000000
598;107;true;#000000
602;107;true;#000000
610;100;true;#000000
623;76;true;#000000
623;64;true;#000000
618;60;true;#000000
603;107;true;#000000
603;125;true;#000000
609;125;true;#000000
620;119;true;#000000
625;106;true;#000000
624;94;true;#000000
622;91;true;#000000
617;97;true;#000000
617;119;true;#000000
623;139;true;#000000
626;145;true;#000000
626;144;true;#000000
626;113;true;#000000
620;102;true;#000000
600;119;true;#000000
591;161;true;#000000
617;181;true;#000000
633;128;true;#000000
629;126;true;#000000
606;152;true;#000000
602;194;true;#000000
603;194;true;#000000
616;169;true;#000000
611;143;true;#000000
586;130;true;#000000
573;135;true;#000000
571;169;true;#000000
581;199;true;#000000
598;194;true;#000000
619;156;true;#000000
620;131;true;#000000
614;127;true;#000000
605;132;true;#000000
601;180;true;#000000
610;197;true;#000000
619;194;true;#000000
631;164;true;#000000
630;146;true;#000000
610;141;true;#000000
589;158;true;#000000
587;185;true;#000000
591;196;true;#000000
612;190;true;#000000
606;139;true;#000000
592;127;true;#000000
575;135;true;#000000
571;198;true;#000000
590;267;true;#000000
603;282;true;#000000
625;272;true;#000000
648;241;true;#000000
650;202;true;#000000
635;185;true;#000000
619;183;true;#000000
600;220;true;#000000
586;292;true;#000000
586;326;true;#000000
588;329;true;#000000
603;322;true;#000000
614;301;true;#000000
614;290;true;#000000
614;289;true;#000000
614;290;true;#000000
620;330;true;#000000
633;353;true;#000000
635;353;true;#000000
650;333;true;#000000
651;301;true;#000000
642;275;true;#000000
625;269;true;#000000
624;280;true;#000000
640;327;true;#000000
655;350;true;#000000
655;349;true;#000000
633;286;true;#000000
606;290;true;#000000
586;341;true;#000000
584;353;true;#000000
588;352;true;#000000
604;297;true;#000000
599;281;true;#000000
585;284;true;#000000
571;319;true;#000000
569;351;true;#000000
578;352;true;#000000
604;331;true;#000000
626;280;true;#000000
622;245;true;#000000
608;235;true;#000000
589;248;true;#000000
575;301;true;#000000
582;332;true;#000000
600;336;true;#000000
627;322;true;#000000
644;283;true;#000000
638;267;true;#000000
621;264;true;#000000
603;279;true;#000000
591;343;true;#000000
602;378;true;#000000
622;382;true;#000000
637;365;true;#000000
641;289;true;#000000
619;264;true;#000000
616;262;true;#000000
609;292;true;#000000
632;381;true;#000000
654;397;true;#000000
667;397;true;#000000
677;379;true;#000000
679;356;true;#000000
679;350;true;#000000
678;347;true;#000000
678;346;true;#000000
678;347;true;#000000
680;349;true;#000000
681;349;true;#000000
676;323;true;#000000
648;284;true;#000000
611;262;true;#000000
604;260;true;#000000
603;268;true;#000000
603;327;true;#000000
613;377;true;#000000
615;378;true;#000000
619;378;true;#000000
641;371;true;#000000
661;352;true;#000000
673;326;true;#000000
675;319;true;#000000
675;318;true;#000000
675;317;true;#000000
656;309;true;#000000
630;300;true;#000000
606;299;true;#000000
601;299;true;#000000
617;309;false;#000000
621;309;true;#000000
688;325;true;#000000
723;328;true;#000000
728;328;true;#000000
728;327;true;#000000
721;316;true;#000000
694;279;true;#000000
677;264;true;#000000
671;260;true;#000000
670;264;true;#000000
665;309;true;#000000
681;368;true;#000000
699;393;true;#000000
700;393;true;#000000
700;384;true;#000000
693;342;true;#000000
660;310;true;#000000
640;303;true;#000000
630;302;true;#000000
623;302;true;#000000
647;373;false;#000000
658;384;true;#000000
685;254;false;#000000
680;248;true;#000000
650;269;true;#000000
633;332;true;#000000
633;357;true;#000000
641;362;true;#000000
649;359;true;#000000
659;301;true;#000000
659;228;true;#000000
650;218;true;#000000
635;233;true;#000000
639;208;false;#000000
641;209;true;#000000
696;474;true;#000000
696;475;true;#000000
696;470;true;#000000
696;272;false;#000000
691;289;true;#000000
617;434;true;#000000
616;434;true;#000000
648;275;false;#000000
648;286;true;#000000
697;432;true;#000000
706;433;true;#000000
710;433;true;#000000
338;363;false;#000000
321;363;true;#000000
461;330;false;#000000
477;330;true;#000000
633;330;true;#000000
706;330;true;#000000
716;330;true;#000000
675;341;false;#000000
665;344;true;#000000
657;339;false;#000000
657;338;true;#000000
617;308;true;#000000
596;313;true;#000000
591;361;true;#000000
605;381;true;#000000
631;384;true;#000000
655;384;true;#000000
668;361;true;#000000
671;328;true;#000000
662;302;true;#000000
634;285;true;#000000
600;296;false;#000000
615;309;true;#000000
699;351;true;#000000
705;354;true;#000000
147;36;false;#000000
;undefined;undefined;undefined
387;476;false;#000000
